scheme_code,nav_value,date
150930,11.6155,2023-09-01
150930,11.6462,2023-09-04
150930,11.7745,2023-09-05
150930,11.8805,2023-09-06
150930,11.8423,2023-09-07
150930,11.7993,2023-09-08
150930,11.8582,2023-09-12
150930,11.9507,2023-09-13
150930,11.9818,2023-09-14
150930,12.054,2023-09-15
150930,11.9925,2023-09-18
150930,11.9588,2023-09-20
150930,11.8403,2023-09-21
150930,11.6558,2023-09-22
150930,11.6146,2023-09-25
150930,11.5869,2023-09-26
150930,11.7242,2023-09-27
150930,11.9258,2023-09-29
150930,11.8162,2023-10-03
150930,11.6495,2023-10-04
150930,11.614,2023-10-05
150930,11.694,2023-10-06
150930,11.6749,2023-10-09
150930,11.6763,2023-10-10
150930,11.7302,2023-10-11
150930,11.7375,2023-10-12
150930,11.7751,2023-10-13
150930,11.7204,2023-10-16
150930,11.7568,2023-10-17
150930,11.8487,2023-10-18
150930,11.8039,2023-10-19
150930,11.6756,2023-10-20
150930,11.5244,2023-10-23
150930,11.4381,2023-10-25
150930,11.3205,2023-10-26
150930,11.3898,2023-10-27
150930,11.4182,2023-10-30
150930,11.3472,2023-10-31
150930,11.3867,2023-11-01
150930,11.4639,2023-11-02
150930,11.5007,2023-11-03
150930,11.6466,2023-11-06
150930,11.8001,2023-11-07
150930,11.9734,2023-11-08
150930,11.9661,2023-11-09
150930,11.985,2023-11-10
150930,11.9697,2023-11-13
150930,11.9833,2023-11-15
150930,12.0869,2023-11-16
150930,12.205,2023-11-17
150930,12.2083,2023-11-20
150930,12.3333,2023-11-21
150930,12.411,2023-11-22
150930,12.2165,2023-11-23
150930,12.3195,2023-11-24
150930,12.2776,2023-11-28
150930,12.3467,2023-11-29
150930,12.5378,2023-11-30
150930,12.5494,2023-12-01
150930,12.527,2023-12-04
150930,12.5275,2023-12-05
150930,12.481,2023-12-06
150930,12.5764,2023-12-07
150930,12.4758,2023-12-08
150930,12.3808,2023-12-11
150930,12.3181,2023-12-12
150930,12.4556,2023-12-13
150930,12.4658,2023-12-14
150930,12.4815,2023-12-15
150930,12.5989,2023-12-18
150930,12.6442,2023-12-19
150930,12.4353,2023-12-20
150930,12.5273,2023-12-21
150930,12.6511,2023-12-22
150930,12.7799,2023-12-26
150930,12.8513,2023-12-27
150930,13.0086,2023-12-28
150930,12.9864,2023-12-29
150930,13.0069,2024-01-01
150930,13.3258,2024-01-02
150930,13.4057,2024-01-03
150930,13.4307,2024-01-04
150930,13.3879,2024-01-05
150930,13.2619,2024-01-08
150930,13.3819,2024-01-09
150930,13.4243,2024-01-10
150930,13.408,2024-01-11
150930,13.3823,2024-01-12
150930,13.5149,2024-01-15
150930,13.3611,2024-01-16
150930,13.2331,2024-01-17
150930,13.3689,2024-01-18
150930,13.4126,2024-01-19
150930,13.5137,2024-01-23
150930,13.6999,2024-01-24
150930,13.5222,2024-01-25
150930,13.5921,2024-01-29
150930,13.4738,2024-01-30
150930,13.8337,2024-01-31
150930,13.7574,2024-02-01
150930,13.8592,2024-02-02
150930,14.1058,2024-02-05
150930,14.2548,2024-02-06
150930,14.3111,2024-02-07
150930,14.2762,2024-02-08
150930,14.3715,2024-02-09
150930,14.4159,2024-02-12
150930,14.4805,2024-02-13
150930,14.3498,2024-02-14
150930,14.3362,2024-02-15
150930,14.5804,2024-02-16
150930,14.7087,2024-02-19
150930,14.675,2024-02-20
150930,14.6118,2024-02-21
150930,14.6527,2024-02-22
150930,14.713,2024-02-23
150930,14.6416,2024-02-26
150930,14.7243,2024-02-27
150930,14.6305,2024-02-28
150930,14.6771,2024-02-29
150930,14.5353,2024-03-01
150930,14.641,2024-03-04
150930,14.6858,2024-03-05
150930,14.7792,2024-03-06
150930,14.8219,2024-03-07
150930,14.8276,2024-03-11
150930,14.6399,2024-03-12
150930,14.3862,2024-03-13
150930,14.5873,2024-03-14
150930,14.4496,2024-03-15
150930,14.5233,2024-03-18
150930,14.2082,2024-03-19
150930,14.1741,2024-03-20
150930,14.3446,2024-03-21
150930,14.5244,2024-03-22
150930,14.5192,2024-03-26
150930,14.4838,2024-03-27
150930,14.657,2024-03-28
150930,14.8199,2024-04-01
150930,14.8023,2024-04-02
150930,14.7773,2024-04-03
150930,14.7557,2024-04-04
150930,14.7831,2024-04-05
150930,14.8237,2024-04-08
150930,14.7952,2024-04-09
150930,14.7447,2024-04-10
135762,21.7719,2022-12-12
135762,21.871,2022-12-13
135762,21.94,2022-12-14
135762,21.7532,2022-12-15
135762,21.5771,2022-12-16
135762,21.6895,2022-12-19
135762,21.6656,2022-12-20
135762,21.5344,2022-12-21
135762,21.4328,2022-12-22
135762,21.2011,2022-12-23
135762,21.3972,2022-12-26
135762,21.51,2022-12-27
135762,21.4837,2022-12-28
135762,21.5227,2022-12-29
135762,21.4867,2022-12-30
135762,21.1884,2023-01-12
135762,21.2511,2023-01-13
135762,21.1505,2023-01-16
135762,21.2318,2023-01-19
135762,21.1282,2023-01-20
135762,21.1316,2023-01-23
135762,21.1728,2023-01-24
135762,21.009,2023-01-25
135762,20.857,2023-01-27
135762,20.9296,2023-01-30
135762,20.957,2023-01-31
135762,21.0187,2023-02-01
135762,21.0152,2023-02-02
135762,21.1791,2023-02-03
135762,21.0907,2023-02-06
135762,21.0931,2023-02-07
135762,21.2578,2023-02-08
135762,21.31,2023-02-09
135762,21.3278,2023-02-10
135762,21.2568,2023-02-13
135762,21.3125,2023-02-14
135762,21.3919,2023-02-15
135762,21.4401,2023-02-16
135762,21.3585,2023-02-17
135762,21.3344,2023-02-20
135762,21.283,2023-02-21
135762,21.0642,2023-02-22
135762,21.0067,2023-02-23
135762,20.9732,2023-02-24
135762,20.8844,2023-02-27
135762,20.8452,2023-02-28
135762,20.9634,2023-03-01
135762,20.8742,2023-03-02
135762,20.9891,2023-03-03
135762,21.1026,2023-03-06
135762,21.0972,2023-03-08
135762,20.966,2023-03-09
135762,20.8414,2023-03-10
135762,20.6347,2023-03-13
135762,20.5038,2023-03-14
135762,20.4634,2023-03-15
135762,20.4547,2023-03-16
135762,20.515,2023-03-17
135762,20.4313,2023-03-20
135762,20.5021,2023-03-21
135762,20.5622,2023-03-22
135762,20.5051,2023-03-23
135762,20.4049,2023-03-24
135762,20.3811,2023-03-27
135762,20.3297,2023-03-28
135762,20.4483,2023-03-29
135762,20.695,2023-03-31
135762,20.7946,2023-04-03
135762,20.9668,2023-04-05
135762,21.0371,2023-04-06
135762,21.0534,2023-04-10
135762,21.1675,2023-04-11
135762,21.2768,2023-04-12
135762,21.2724,2023-04-13
135762,21.1948,2023-04-17
135762,21.1813,2023-04-18
135762,21.1399,2023-04-19
135762,21.1042,2023-04-20
135762,21.1135,2023-04-21
135762,21.1626,2023-04-24
135762,21.2034,2023-04-25
135762,21.2077,2023-04-26
135762,21.312,2023-04-27
135762,21.4843,2023-04-28
135762,21.5467,2023-05-02
135762,21.5589,2023-05-03
135762,21.7317,2023-05-04
135762,21.6197,2023-05-05
135762,21.7845,2023-05-08
135762,21.8121,2023-05-09
135762,21.8652,2023-05-10
135762,21.8841,2023-05-11
135762,21.8936,2023-05-12
135762,21.876,2023-05-15
135762,21.8328,2023-05-16
135762,21.7485,2023-05-17
135762,21.7201,2023-05-18
135762,21.7689,2023-05-19
135762,21.8638,2023-05-22
135762,21.8936,2023-05-23
135762,21.8425,2023-05-24
135762,21.8688,2023-05-25
135762,22.0201,2023-05-26
135762,22.082,2023-05-29
135762,22.1237,2023-05-30
135762,22.1052,2023-05-31
135762,22.0881,2023-06-01
135762,22.1482,2023-06-02
135762,22.1979,2023-06-05
135762,22.2571,2023-06-06
135762,22.3169,2023-06-07
135762,22.2105,2023-06-08
135762,22.1864,2023-06-09
135762,22.2652,2023-06-12
135762,22.3712,2023-06-13
135762,22.4048,2023-06-14
135762,22.4558,2023-06-15
135762,22.605,2023-06-16
135762,22.5859,2023-06-19
135762,22.5717,2023-06-20
135762,22.6104,2023-06-21
135762,22.4799,2023-06-22
135762,22.3597,2023-06-23
135762,22.4119,2023-06-26
135762,22.4899,2023-06-27
135762,22.5924,2023-06-28
135762,22.7303,2023-06-30
135762,22.8092,2023-07-03
135762,22.9255,2023-07-04
135762,22.9286,2023-07-05
135762,22.9734,2023-07-06
135762,22.8537,2023-07-07
135762,22.8301,2023-07-10
135762,22.8807,2023-07-11
135762,22.8778,2023-07-12
135762,22.947,2023-07-13
135762,23.0762,2023-07-14
135762,23.1476,2023-07-17
135762,23.1352,2023-07-18
135762,23.2141,2023-07-19
135762,23.2621,2023-07-20
135762,23.1205,2023-07-21
135762,23.0941,2023-07-24
135762,23.0986,2023-07-25
135762,23.1018,2023-07-26
135762,22.9941,2023-07-27
135762,22.9999,2023-07-28
135762,23.0993,2023-07-31
135762,23.0789,2023-08-01
135762,22.947,2023-08-02
135762,22.8209,2023-08-03
135762,22.9327,2023-08-04
135762,22.9928,2023-08-07
135762,23.0154,2023-08-08
135762,23.0187,2023-08-09
135762,22.9753,2023-08-10
135762,22.8524,2023-08-11
135762,22.7979,2023-08-14
135762,22.8454,2023-08-16
135762,22.6814,2023-08-18
135762,22.7455,2023-08-21
135762,22.7661,2023-08-22
135762,22.8292,2023-08-23
135762,22.8186,2023-08-24
135762,22.7549,2023-08-25
135762,22.817,2023-08-28
135762,22.904,2023-08-29
135762,22.9834,2023-08-30
135762,22.9392,2023-08-31
135762,23.1234,2023-09-01
135762,23.2215,2023-09-04
135762,23.2812,2023-09-05
135762,23.3096,2023-09-06
135762,23.3912,2023-09-07
135762,23.4578,2023-09-08
135762,23.5704,2023-09-11
135762,23.4511,2023-09-12
135762,23.521,2023-09-13
135762,23.6132,2023-09-14
135762,23.6455,2023-09-15
135762,23.5791,2023-09-18
135762,23.4158,2023-09-20
135762,23.2244,2023-09-21
135762,23.1776,2023-09-22
135762,23.2313,2023-09-25
135762,23.2672,2023-09-26
135762,23.3129,2023-09-27
135762,23.2351,2023-09-29
135762,23.2386,2023-10-03
135762,23.1774,2023-10-04
135762,23.2641,2023-10-05
135762,23.3442,2023-10-06
135762,23.1773,2023-10-09
135762,23.3168,2023-10-10
135762,23.4291,2023-10-11
135762,23.3866,2023-10-12
135762,23.3972,2023-10-13
135762,23.3384,2023-10-16
135762,23.4054,2023-10-17
135762,23.2513,2023-10-18
135762,23.2089,2023-10-19
135762,23.1674,2023-10-20
135762,22.8749,2023-10-23
135762,22.7685,2023-10-25
135762,22.4828,2023-10-26
135762,22.6649,2023-10-27
135762,22.6997,2023-10-30
135762,22.6434,2023-10-31
135762,22.6019,2023-11-01
135762,22.7209,2023-11-02
135762,22.7856,2023-11-03
135762,22.9914,2023-11-06
135762,22.9987,2023-11-07
135762,23.0532,2023-11-08
135762,22.9865,2023-11-09
135762,23.0359,2023-11-10
135762,23.0435,2023-11-13
135762,23.1754,2023-11-15
135762,23.2482,2023-11-16
135762,23.2388,2023-11-17
135762,23.1686,2023-11-20
135762,23.2259,2023-11-21
135762,23.2291,2023-11-22
135762,23.2215,2023-11-23
135762,23.1957,2023-11-24
135762,23.2807,2023-11-28
135762,23.4099,2023-11-29
135762,23.4951,2023-11-30
135762,23.6324,2023-12-01
135762,23.8983,2023-12-04
135762,23.982,2023-12-05
135762,24.0905,2023-12-06
135762,24.0819,2023-12-07
135762,24.0701,2023-12-08
135762,24.0933,2023-12-11
135762,23.9434,2023-12-12
135762,23.9481,2023-12-13
135762,24.1983,2023-12-14
135762,24.3695,2023-12-15
135762,24.4105,2023-12-18
135762,24.4316,2023-12-19
135762,24.1777,2023-12-20
135762,24.2603,2023-12-21
135762,24.3528,2023-12-22
135762,24.3769,2023-12-26
135762,24.5217,2023-12-27
135762,24.588,2023-12-28
135762,24.6488,2023-12-29
135762,24.677,2024-01-01
135762,24.6212,2024-01-02
135762,24.4428,2024-01-03
135762,24.585,2024-01-04
135762,24.6293,2024-01-05
135762,24.4746,2024-01-08
135762,24.5128,2024-01-09
135762,24.5304,2024-01-10
135762,24.5961,2024-01-11
135762,24.7185,2024-01-12
135762,24.7797,2024-01-15
135762,24.7266,2024-01-16
135762,24.4052,2024-01-17
135762,24.2992,2024-01-18
135762,24.4082,2024-01-19
135762,24.0868,2024-01-23
135762,24.2521,2024-01-24
135762,24.2485,2024-01-25
135762,24.4501,2024-01-29
135762,24.2413,2024-01-30
135762,24.4597,2024-01-31
135762,24.4383,2024-02-01
135762,24.5293,2024-02-02
135762,24.4064,2024-02-05
135762,24.5683,2024-02-06
135762,24.5938,2024-02-07
135762,24.4096,2024-02-08
135762,24.4296,2024-02-09
135762,24.2469,2024-02-12
135762,24.3468,2024-02-13
135762,24.3422,2024-02-14
135762,24.4488,2024-02-15
135762,24.6186,2024-02-16
135762,24.6733,2024-02-19
135762,24.698,2024-02-20
135762,24.639,2024-02-21
135762,24.7592,2024-02-22
135762,24.8114,2024-02-23
135762,24.7355,2024-02-26
135762,24.7705,2024-02-27
135762,24.5658,2024-02-28
135762,24.5762,2024-02-29
135762,24.7503,2024-03-01
135762,24.7266,2024-03-04
135762,24.6228,2024-03-05
135762,24.6077,2024-03-06
135762,24.6686,2024-03-07
135762,24.5969,2024-03-11
135762,24.5394,2024-03-12
135762,24.1804,2024-03-13
135762,24.356,2024-03-14
135762,24.2742,2024-03-15
135762,24.3488,2024-03-18
135762,24.1992,2024-03-19
135762,24.209,2024-03-20
135762,24.4343,2024-03-21
135762,24.5421,2024-03-22
135762,24.5402,2024-03-26
135762,24.6289,2024-03-27
135762,24.8392,2024-03-28
135762,24.8399,2024-03-31
135762,25.0498,2024-04-02
135762,25.0614,2024-04-03
135762,25.2075,2024-04-04
135762,25.2609,2024-04-05
135762,25.336,2024-04-08
135762,25.3408,2024-04-09
135762,25.4113,2024-04-10
149283,10.0652,2022-12-13
149283,10.1308,2022-12-14
149283,10.0873,2022-12-15
149283,10.0073,2022-12-16
149283,10.037,2022-12-19
149283,10.0163,2022-12-20
149283,9.8099,2022-12-21
149283,9.6392,2022-12-22
149283,9.2169,2022-12-23
149283,9.5252,2022-12-26
149283,9.6423,2022-12-27
149283,9.6628,2022-12-28
149283,9.6749,2022-12-29
149283,9.7497,2022-12-30
149283,9.6739,2023-01-12
149283,9.7015,2023-01-13
149283,9.6961,2023-01-16
149283,9.6605,2023-01-19
149283,9.6071,2023-01-20
149283,9.5933,2023-01-23
149283,9.5552,2023-01-24
149283,9.4702,2023-01-25
149283,9.2969,2023-01-27
149283,9.2779,2023-01-30
149283,9.4124,2023-02-01
149283,9.4535,2023-02-02
149283,9.4193,2023-02-03
149283,9.4433,2023-02-06
149283,9.4095,2023-02-07
149283,9.4822,2023-02-08
149283,9.4584,2023-02-09
149283,9.5056,2023-02-10
149283,9.393,2023-02-13
149283,9.344,2023-02-14
149283,9.3818,2023-02-15
149283,9.4571,2023-02-16
149283,9.4253,2023-02-17
149283,9.3956,2023-02-20
149283,9.3628,2023-02-21
149283,9.2577,2023-02-22
149283,9.2747,2023-02-23
149283,9.2595,2023-02-24
149283,9.15,2023-02-27
149283,9.182,2023-02-28
149283,9.2958,2023-03-01
149283,9.2874,2023-03-02
149283,9.3525,2023-03-03
149283,9.4479,2023-03-06
149283,9.4736,2023-03-08
149283,9.4421,2023-03-09
149283,9.3746,2023-03-10
149283,9.1795,2023-03-13
149283,9.0975,2023-03-14
149283,9.1135,2023-03-15
149283,9.05,2023-03-16
149283,9.1097,2023-03-17
149283,9.0306,2023-03-20
149283,9.0723,2023-03-21
149283,9.1226,2023-03-22
149283,9.0947,2023-03-23
149283,8.9565,2023-03-24
149283,8.8223,2023-03-27
149283,8.752,2023-03-28
149283,8.8987,2023-03-29
149283,9.0351,2023-03-31
149283,9.1059,2023-04-03
149283,9.1669,2023-04-05
149283,9.2347,2023-04-06
149283,9.2503,2023-04-10
149283,9.2926,2023-04-11
149283,9.328,2023-04-12
149283,9.3566,2023-04-13
149283,9.3708,2023-04-17
149283,9.3772,2023-04-18
149283,9.377,2023-04-19
149283,9.4024,2023-04-20
149283,9.3849,2023-04-21
149283,9.4295,2023-04-24
149283,9.4612,2023-04-25
149283,9.5128,2023-04-26
149283,9.5596,2023-04-27
149283,9.6542,2023-04-28
149283,9.7157,2023-05-02
149283,9.7284,2023-05-03
149283,9.8113,2023-05-04
149283,9.757,2023-05-05
149283,9.8289,2023-05-08
149283,9.7871,2023-05-09
149283,9.8365,2023-05-10
149283,9.9069,2023-05-11
149283,9.8695,2023-05-12
149283,9.9411,2023-05-15
149283,9.9449,2023-05-16
149283,9.9874,2023-05-17
149283,9.9465,2023-05-18
149283,9.9434,2023-05-19
149283,9.9829,2023-05-22
149283,9.995,2023-05-23
149283,10.0005,2023-05-24
149283,10.0308,2023-05-25
149283,10.0771,2023-05-26
149283,10.1053,2023-05-29
149283,10.1107,2023-05-30
149283,10.1891,2023-05-31
149283,10.2728,2023-06-01
149283,10.3224,2023-06-02
149283,10.3506,2023-06-05
149283,10.4062,2023-06-06
149283,10.5202,2023-06-07
149283,10.4492,2023-06-08
149283,10.4424,2023-06-09
149283,10.5106,2023-06-12
149283,10.5872,2023-06-13
149283,10.6171,2023-06-14
149283,10.6498,2023-06-15
149283,10.7351,2023-06-16
149283,10.768,2023-06-19
149283,10.8115,2023-06-20
149283,10.8178,2023-06-21
149283,10.7383,2023-06-22
149283,10.6266,2023-06-23
149283,10.6984,2023-06-26
149283,10.7578,2023-06-27
149283,10.7781,2023-06-28
149283,10.8305,2023-06-30
149283,10.9271,2023-07-03
149283,10.9418,2023-07-04
149283,11.0099,2023-07-05
149283,11.1027,2023-07-06
149283,11.0707,2023-07-07
149283,11.0344,2023-07-10
149283,11.138,2023-07-11
149283,11.192,2023-07-12
149283,11.1125,2023-07-13
149283,11.2591,2023-07-14
149283,11.3472,2023-07-17
149283,11.2652,2023-07-18
149283,11.3473,2023-07-19
149283,11.3779,2023-07-20
149283,11.4133,2023-07-21
149283,11.4405,2023-07-24
149283,11.4461,2023-07-25
149283,11.4836,2023-07-26
149283,11.4989,2023-07-27
149283,11.5444,2023-07-28
149283,11.6634,2023-07-31
149283,11.6875,2023-08-01
149283,11.5383,2023-08-02
149283,11.5549,2023-08-03
149283,11.6279,2023-08-04
149283,11.6638,2023-08-07
149283,11.6827,2023-08-08
149283,11.7484,2023-08-09
149283,11.719,2023-08-10
149283,11.6888,2023-08-11
149283,11.6164,2023-08-14
149283,11.6648,2023-08-16
149283,11.654,2023-08-18
149283,11.7516,2023-08-21
149283,11.8312,2023-08-22
149283,11.9155,2023-08-23
149283,11.9002,2023-08-24
149283,11.8751,2023-08-25
149283,11.9552,2023-08-28
149283,12.035,2023-08-29
149283,12.1404,2023-08-30
149283,12.2667,2023-08-31
149283,12.357,2023-09-01
149283,12.4811,2023-09-04
149283,12.5588,2023-09-05
149283,12.5658,2023-09-06
149283,12.6359,2023-09-07
149283,12.7133,2023-09-08
149283,12.3386,2023-09-12
149283,12.4599,2023-09-13
149283,12.6128,2023-09-14
149283,12.6484,2023-09-15
149283,12.587,2023-09-18
149283,12.516,2023-09-20
149283,12.3779,2023-09-21
149283,12.3809,2023-09-22
149283,12.3914,2023-09-25
149283,12.4445,2023-09-26
149283,12.5344,2023-09-27
149283,12.5737,2023-09-29
149283,12.653,2023-10-03
149283,12.5101,2023-10-04
149283,12.5819,2023-10-05
149283,12.662,2023-10-06
149283,12.4565,2023-10-09
149283,12.5954,2023-10-10
149283,12.6825,2023-10-11
149283,12.7733,2023-10-12
149283,12.755,2023-10-13
149283,12.795,2023-10-16
149283,12.88,2023-10-17
149283,12.8303,2023-10-18
149283,12.8489,2023-10-19
149283,12.7456,2023-10-20
149283,12.2627,2023-10-23
149283,12.1837,2023-10-25
149283,12.1255,2023-10-26
149283,12.3579,2023-10-27
149283,12.367,2023-10-30
149283,12.3565,2023-10-31
149283,12.3336,2023-11-01
149283,12.4673,2023-11-02
149283,12.594,2023-11-03
149283,12.7281,2023-11-06
149283,12.8024,2023-11-07
149283,12.8799,2023-11-08
149283,12.8433,2023-11-09
149283,12.8982,2023-11-10
149283,13.0926,2023-11-13
149283,13.2374,2023-11-15
149283,13.2941,2023-11-16
149283,13.339,2023-11-17
149283,13.3438,2023-11-20
149283,13.3701,2023-11-21
149283,13.258,2023-11-22
149283,13.3259,2023-11-23
149283,13.3495,2023-11-24
149283,13.3789,2023-11-28
149283,13.4799,2023-11-29
149283,13.6235,2023-11-30
149283,13.6998,2023-12-01
149283,13.8652,2023-12-04
149283,13.885,2023-12-05
149283,13.9221,2023-12-06
149283,13.9636,2023-12-07
149283,13.8453,2023-12-08
149283,13.9225,2023-12-11
149283,13.9049,2023-12-12
149283,13.9941,2023-12-13
149283,14.1024,2023-12-14
149283,14.2023,2023-12-15
149283,14.261,2023-12-18
149283,14.2723,2023-12-19
149283,13.7957,2023-12-20
149283,14.0289,2023-12-21
149283,14.1717,2023-12-22
149283,14.2134,2023-12-26
149283,14.2558,2023-12-27
149283,14.3392,2023-12-28
149283,14.4263,2023-12-29
149283,14.5168,2024-01-01
149283,14.5115,2024-01-02
149283,14.5283,2024-01-03
149283,14.6766,2024-01-04
149283,14.7751,2024-01-05
149283,14.6881,2024-01-08
149283,14.7421,2024-01-09
149283,14.7717,2024-01-10
149283,14.8935,2024-01-11
149283,14.949,2024-01-12
149283,14.986,2024-01-15
149283,14.9448,2024-01-16
149283,14.7883,2024-01-17
149283,14.7864,2024-01-18
149283,14.9439,2024-01-19
149283,14.6037,2024-01-23
149283,14.8601,2024-01-24
149283,14.9394,2024-01-25
149283,15.1323,2024-01-29
149283,15.1522,2024-01-30
149283,15.4743,2024-01-31
149283,15.4945,2024-02-01
149283,15.5883,2024-02-02
149283,15.5794,2024-02-05
149283,15.7258,2024-02-06
149283,15.8102,2024-02-07
149283,15.7415,2024-02-08
149283,15.5427,2024-02-09
149283,14.9906,2024-02-12
149283,15.044,2024-02-13
149283,15.2374,2024-02-14
149283,15.4145,2024-02-15
149283,15.5178,2024-02-16
149283,15.5914,2024-02-19
149283,15.5294,2024-02-20
149283,15.4087,2024-02-21
149283,15.5023,2024-02-22
149283,15.5925,2024-02-23
149283,15.5656,2024-02-26
149283,15.6052,2024-02-27
149283,15.3109,2024-02-28
149283,15.3825,2024-02-29
149283,15.4815,2024-03-01
149283,15.4972,2024-03-04
149283,15.3968,2024-03-05
149283,15.0934,2024-03-06
149283,15.216,2024-03-07
149283,14.9113,2024-03-11
149283,14.6046,2024-03-12
149283,13.8485,2024-03-13
149283,14.2797,2024-03-14
149283,14.31,2024-03-15
