scheme_code,market_cap,yield_to_maturity,average_maturity,modified_duration,pe_ratio,portfolio_turnover_ratio,row_num
153121,"{'market_cap_large': 42.7356, 'market_cap_mid': 20.6806, 'market_cap_others': 14.4052, 'market_cap_small': 22.1787}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",39.337,0.1,1
149804,"{'market_cap_large': 85.2565, 'market_cap_mid': 14.829, 'market_cap_others': -0.0855, 'market_cap_small': 0.0}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",16.2726,0.49,1
148600,"{'market_cap_large': 55.3667, 'market_cap_mid': 28.8036, 'market_cap_others': 14.3851, 'market_cap_small': 1.4446}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",33.7514,1.05,1
141920,"{'market_cap_large': 86.0926, 'market_cap_mid': 3.7856, 'market_cap_others': 3.4826, 'market_cap_small': 6.6393}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",35.2882,0.01,1
152842,"{'market_cap_large': 19.9444, 'market_cap_mid': 29.6569, 'market_cap_others': 0.1926, 'market_cap_small': 50.2061}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",41.6956,0.0,1
152939,"{'market_cap_large': 2.4421, 'market_cap_mid': 21.2903, 'market_cap_others': 8.2924, 'market_cap_small': 67.9753}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",59.5527,0.0,1
152577,"{'market_cap_large': 87.9758, 'market_cap_mid': 3.2093, 'market_cap_others': 8.8148, 'market_cap_small': 0.0}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",24.0427,0.9957,1
118620,"{'market_cap_large': 66.5094, 'market_cap_mid': 18.3333, 'market_cap_others': 3.2912, 'market_cap_small': 11.8661}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",40.3391,0.3,1
118535,"{'market_cap_large': 72.5354, 'market_cap_mid': 12.2024, 'market_cap_others': 7.3589, 'market_cap_small': 7.9033}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",38.7403,0.2836,1
147794,"{'market_cap_large': 98.75, 'market_cap_mid': 1.1408, 'market_cap_others': 0.1093, 'market_cap_small': 0.0}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",30.2642,0.14,1
153003,"{'market_cap_large': 33.4927, 'market_cap_mid': 48.8615, 'market_cap_others': 1.249, 'market_cap_small': 16.3968}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",66.0056,0.0,1
149254,"{'market_cap_large': 97.5693, 'market_cap_mid': 2.2091, 'market_cap_others': 0.2215, 'market_cap_small': 0.0}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",40.0273,0.68,1
153039,"{'market_cap_large': 34.5715, 'market_cap_mid': 28.0479, 'market_cap_others': 4.935, 'market_cap_small': 32.4457}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",59.3195,0.05,1
152537,"{'market_cap_large': 41.7146, 'market_cap_mid': 27.0332, 'market_cap_others': 5.1758, 'market_cap_small': 26.0764}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",0.0,0.26,1
141248,"{'market_cap_large': 88.3154, 'market_cap_mid': 9.4138, 'market_cap_others': 2.2708, 'market_cap_small': 0.0}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",37.8049,1.38,1
119528,"{'market_cap_large': 84.3916, 'market_cap_mid': 3.0128, 'market_cap_others': 5.5189, 'market_cap_small': 7.0767}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",31.3228,0.53,1
145137,"{'market_cap_large': 4.8154, 'market_cap_mid': 21.9574, 'market_cap_others': 3.9072, 'market_cap_small': 69.3199}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",49.9388,0.38,1
150264,"{'market_cap_large': 59.3459, 'market_cap_mid': 25.171, 'market_cap_others': 6.0935, 'market_cap_small': 9.3896}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",35.3571,1.55,1
152462,"{'market_cap_large': 70.8453, 'market_cap_mid': 16.2291, 'market_cap_others': 6.8801, 'market_cap_small': 6.0454}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",32.4835,0.1717,1
152177,"{'market_cap_large': 21.9192, 'market_cap_mid': 52.5071, 'market_cap_others': 0.0174, 'market_cap_small': 25.5564}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",64.8596,1.85,1
147666,"{'market_cap_large': 97.2166, 'market_cap_mid': 2.6067, 'market_cap_others': 0.1767, 'market_cap_small': 0.0}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",32.862,0.0,1
151580,"{'market_cap_large': 67.6615, 'market_cap_mid': 11.9556, 'market_cap_others': 15.9305, 'market_cap_small': 4.4525}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",44.335,0.99,1
152128,"{'market_cap_large': 2.7549, 'market_cap_mid': 16.2563, 'market_cap_others': 10.217, 'market_cap_small': 70.7718}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",47.3537,0.76,1
151911,"{'market_cap_large': 63.6188, 'market_cap_mid': 28.458, 'market_cap_others': -0.0569, 'market_cap_small': 7.9802}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",50.1884,0.5042,1
151040,"{'market_cap_large': 53.8833, 'market_cap_mid': 9.7869, 'market_cap_others': 6.4231, 'market_cap_small': 29.9067}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",38.222,0.17,1
150376,"{'market_cap_large': 76.1481, 'market_cap_mid': 21.3258, 'market_cap_others': 2.5261, 'market_cap_small': 0.0}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",43.3583,0.44,1
119549,"{'market_cap_large': 71.8921, 'market_cap_mid': 13.882, 'market_cap_others': 4.2795, 'market_cap_small': 9.9464}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",36.0324,0.331,1
150440,"{'market_cap_large': 74.3614, 'market_cap_mid': 3.2368, 'market_cap_others': 18.9451, 'market_cap_small': 3.4566}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",45.6224,3.96,1
153064,"{'market_cap_large': 84.8348, 'market_cap_mid': 14.8956, 'market_cap_others': 0.2697, 'market_cap_small': 0.0}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",29.6761,0.0,1
152616,"{'market_cap_large': 82.2453, 'market_cap_mid': 16.5029, 'market_cap_others': 1.2518, 'market_cap_small': 0.0}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",45.8232,0.84,1
146130,"{'market_cap_large': 10.2005, 'market_cap_mid': 17.0634, 'market_cap_others': 5.4214, 'market_cap_small': 67.3147}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",46.9872,0.28,1
118531,"{'market_cap_large': 89.7675, 'market_cap_mid': 5.8972, 'market_cap_others': 3.2189, 'market_cap_small': 1.1164}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",36.8964,0.9024,1
150404,"{'market_cap_large': 16.3555, 'market_cap_mid': 67.1504, 'market_cap_others': 5.9461, 'market_cap_small': 10.548}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",64.8997,0.31,1
135654,"{'market_cap_large': 48.4451, 'market_cap_mid': 31.3803, 'market_cap_others': 7.7239, 'market_cap_small': 12.4507}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",40.2677,0.37,1
120158,"{'market_cap_large': 58.0374, 'market_cap_mid': 34.7404, 'market_cap_others': 1.8668, 'market_cap_small': 5.3555}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",33.6902,0.2121,1
120716,"{'market_cap_large': 98.8569, 'market_cap_mid': 1.1419, 'market_cap_others': 0.0011, 'market_cap_small': 0.0}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",30.2641,0.07,1
119709,"{'market_cap_large': 78.7834, 'market_cap_mid': 13.8122, 'market_cap_others': 3.9626, 'market_cap_small': 3.4418}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",37.9187,0.15,1
153266,"{'market_cap_large': 47.9711, 'market_cap_mid': 19.5361, 'market_cap_others': 17.4003, 'market_cap_small': 15.0925}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",36.5259,0.0,1
152751,"{'market_cap_large': 49.7434, 'market_cap_mid': 24.4962, 'market_cap_others': 0.9947, 'market_cap_small': 24.7657}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",41.4228,0.36,1
152702,"{'market_cap_large': 34.6346, 'market_cap_mid': 14.8285, 'market_cap_others': 1.3651, 'market_cap_small': 49.1718}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",37.3434,0.1206,1
153076,"{'market_cap_large': 40.5578, 'market_cap_mid': 33.1866, 'market_cap_others': 4.6934, 'market_cap_small': 21.5622}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",47.2887,2.144,1
140353,"{'market_cap_large': 67.7404, 'market_cap_mid': 22.3836, 'market_cap_others': 2.5135, 'market_cap_small': 7.3625}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",46.0522,0.44,1
133516,"{'market_cap_large': 44.2338, 'market_cap_mid': 22.7224, 'market_cap_others': 2.4333, 'market_cap_small': 30.6104}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",42.9058,0.45,1
151036,"{'market_cap_large': 18.2787, 'market_cap_mid': 66.1116, 'market_cap_others': 1.2144, 'market_cap_small': 14.3953}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",67.05,0.92,1
119721,"{'market_cap_large': 41.026, 'market_cap_mid': 37.0646, 'market_cap_others': 5.7032, 'market_cap_small': 16.2062}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",41.0079,0.63,1
150313,"{'market_cap_large': 7.06, 'market_cap_mid': 84.3424, 'market_cap_others': 0.1613, 'market_cap_small': 8.4363}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",47.9603,0.4777,1
151937,"{'market_cap_large': 89.064, 'market_cap_mid': 9.7868, 'market_cap_others': 1.1492, 'market_cap_small': 0.0}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",45.3489,0.7,1
118803,"{'market_cap_large': 65.969, 'market_cap_mid': 14.855, 'market_cap_others': 3.5964, 'market_cap_small': 15.5796}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",38.7816,0.13,1
153034,"{'market_cap_large': 32.9059, 'market_cap_mid': 33.5026, 'market_cap_others': 5.9133, 'market_cap_small': 27.6783}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",49.4075,0.83,1
150797,"{'market_cap_large': 79.402, 'market_cap_mid': 6.321, 'market_cap_others': 10.8093, 'market_cap_small': 3.4677}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",40.273,1.9,1
147492,"{'market_cap_large': 68.5293, 'market_cap_mid': 15.4482, 'market_cap_others': 4.5446, 'market_cap_small': 11.4779}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",53.9927,1.45,1
153320,"{'market_cap_large': 90.3227, 'market_cap_mid': 17.956, 'market_cap_others': -8.2788, 'market_cap_small': 0.0}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",29.4828,0.03,1
151739,"{'market_cap_large': 70.2821, 'market_cap_mid': 19.4165, 'market_cap_others': -0.255, 'market_cap_small': 10.5564}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",17.2735,0.4837,1
153348,"{'market_cap_large': 84.7946, 'market_cap_mid': 18.057, 'market_cap_others': -5.466, 'market_cap_small': 2.6145}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",18.1671,0.09,1
145819,"{'market_cap_large': 48.0616, 'market_cap_mid': 28.6862, 'market_cap_others': 1.8966, 'market_cap_small': 21.3557}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",45.5929,4.753,1
120780,"{'market_cap_large': 75.1652, 'market_cap_mid': 9.9966, 'market_cap_others': 4.3821, 'market_cap_small': 10.4562}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",65.4812,0.33,1
153161,"{'market_cap_large': 71.3149, 'market_cap_mid': 18.419, 'market_cap_others': 0.4837, 'market_cap_small': 9.7823}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",36.9667,0.05,1
152071,"{'market_cap_large': 36.3977, 'market_cap_mid': 25.1129, 'market_cap_others': 13.9889, 'market_cap_small': 24.5004}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",47.3025,1.76,1
152644,"{'market_cap_large': 47.9414, 'market_cap_mid': 9.3486, 'market_cap_others': 14.4357, 'market_cap_small': 28.2743}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",42.1113,0.0,1
152836,"{'market_cap_large': 49.9237, 'market_cap_mid': 50.1203, 'market_cap_others': -0.044, 'market_cap_small': 0.0}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",58.7175,1.452,1
120826,"{'market_cap_large': 43.0757, 'market_cap_mid': 43.994, 'market_cap_others': 12.5872, 'market_cap_small': 0.343}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",40.0416,2.29,1
152783,"{'market_cap_large': 93.1863, 'market_cap_mid': 3.0799, 'market_cap_others': 3.7339, 'market_cap_small': 0.0}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",36.2948,0.0,1
119333,"{'market_cap_large': 76.7969, 'market_cap_mid': 11.9242, 'market_cap_others': 3.5766, 'market_cap_small': 7.7023}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",25.6649,1.12,1
119591,"{'market_cap_large': 68.2378, 'market_cap_mid': 16.725, 'market_cap_others': 1.4936, 'market_cap_small': 13.5435}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",54.5138,0.14,1
